2949	kako je krenulo ,znaci bice najbolji biznis proizvodnja ZICE	Acceptable speech	Acceptable	No target	migrants
2950	Ahahahahahah	Acceptable speech	Acceptable	No target	migrants
2951	Kak su poslali ??? Ništa nisam primio !!??? Samo vi saljete ali vas ne doživljavam !!	Other offensive	Offensive	Journalist or medium	migrants
2952	#CRO #OrangeSponsorsYou	Acceptable speech	Acceptable	No target	migrants
2953	Ostaviti bagere pokraj granice pa kao slucajno, pa nek izbjeglice to uzmu	Acceptable speech	Acceptable	No target	migrants
2954	Pa gori su ovi koji godinama zive kod njih nego ovi sto su sada dosli!	Background offensive	Offensive	Topic	migrants
2955	Ovi potezi našeg premijera su samo potvrda da će ostati jedan od najnesposobnijih, najiritantijih i najgorih premijera u povijesti	Other offensive	Offensive	Other	migrants
2956	Kasno Marko na Kosovo stize	Acceptable speech	Acceptable	No target	migrants
2957	Nije fake istina je	Acceptable speech	Acceptable	No target	migrants
2958	Jedan jedini razlog zbog kojeg je Europa privlačna teroristima je poštivanje ljudskih prava! Što god da naprave u EU će im se suditi po zakonu, bit će osuđeni na razne zatvorske kazne i bit će u ćelijama koje su im opremljene bolje od do jučerašnjeg doma... Zašto ne idu glumit mučenike po Rusiji ako im je svejedno?	Background offensive	Offensive	Topic	migrants
2959	Ma jel,a zakonito su dosle u grcku?koji ste vi smradovi	Other offensive	Offensive	Journalist or medium	migrants
2960	Hahah pa kakav si ti specijalac i to je malo	Acceptable speech	Acceptable	No target	migrants
2961	aha, sad nam je pred vratima kordon od 80.000 ljudi!!! hoćeš svima dati jesti i piti? čekaj malo pa vidi šta će tek biti!	Acceptable speech	Acceptable	Topic	migrants
2962	I sve na engleskom?	Acceptable speech	Acceptable	No target	migrants
2963	Pre pre ludi ste. Punili bi vi gaće da oni dođu ovdi.	Other offensive	Offensive	Commenter	migrants
2964	Nisu to Arapi i Sirija je bogata zemlja a to su obrazovani i bogati ljudi...islam ne ugrožava eu -eu je ugrozila islam pa sad se širi brže nego sto su predvidjali	Acceptable speech	Acceptable	No target	migrants
2965	tak i treba..........omogučiteim da odu kud žele............	Acceptable speech	Acceptable	No target	migrants
2966	Ne smetajte ga,pustite da se koncentrira i napravi odlučujući korak naprijed...	Background offensive	Offensive	Topic	migrants
2967	saolji ih nazat	Background offensive	Offensive	Topic	migrants
2968	pa di su	Acceptable speech	Acceptable	No target	migrants
2969	Izdajnici ih pustaju u HR , svaka cast madjarska moj naklon do poda... Triba hapsit na granici i udri pendrekom tu crnu bandu	Background violence	Acceptable	Topic	migrants
2970	Stvarno ne mogu više trpit ova sranja od 24 sata,ne pratim više.	Other offensive	Offensive	Journalist or medium	migrants
2971	Po mentalitetu jesmo, koliko god se pokušali distancirati od toga...	Acceptable speech	Acceptable	No target	migrants
2972	kad godinama srusis tudje kuce, ubijas tudju decu i zene, nemoj se cuditi kd smrt jednog dana dodje i po tvoje dete	Other offensive	Offensive	Other	migrants
2973	Nemojte se ništa veseliti bombama sa porukom...bit' će ih po cijeloj Europi, a nevini će biti žrtve.	Acceptable speech	Acceptable	No target	migrants
2974	Srce ce mi prepuci od srece da ih hranim od svoje sirotinje. Možda vrle zvijezde zele napraviti i kakvu akciju da im se skupi para?! A to sto mi šaljemo svoju djecu u druge zemlje,to je onako,iz zabave, da im guzica vidi puta. I da mi mozemo bezbrižno i rastereceno uživati u obilju novca koje smo uštedjeli od prevelikih placa! Dapače,dat cu im i svoj krevet,svoj dom,a ja cu se sretna pridružiti onima koji iz zabave i dosade kopaju po kantama i traze boce.!!!!	Background offensive	Offensive	Topic	migrants
2975	#CRO #OrangeSponsorsYou	Acceptable speech	Acceptable	No target	migrants
2976	Damire svaka ti čast ti jedini podržavaš zatvaranje od početka	Acceptable speech	Acceptable	No target	migrants
2977	U kojem to paklu? U Hrvatskoj?	Acceptable speech	Acceptable	No target	migrants
2978	Ljubav nema nikakve veze s ovim......	Acceptable speech	Acceptable	No target	migrants
2979	Pametan neki narod. Valjda su mislili da će im čekati njemačke djevice raširenih nogu i da će ih njemci gladiti perom po jajima...	Background offensive	Offensive	Topic	migrants
2980	Mozda ali mozda izvjeste o broju poginulih i to je to. A jbg kad se radi o velesili onda se svaka osoba ponaosob zna koja je nastradala. Cak se i o prezivjelima pisu cijeli clanci. A narod vidi samo ono sto nam serviraju. Vec napisah negdje mi balkanci smo budale sa amnezijom a teroristi su budale al bez amnezije ocito-ne zaboravljaju tako lako.	Other offensive	Offensive	Other	migrants
2981	Žao ti je tvojih vidim...svi ste vi isti..	Other offensive	Offensive	Commenter	migrants
2982	Kroz cijeli tekst nisam uspio shvatiti od kuda dolaze ti ljudi....lagano okupacija islamskih naroda...	Background offensive	Offensive	Topic	migrants
2983	"Cuj ovo ""popisuju"" izbjeglice... Pa nitko nema dokumente, mogu rec da se zovu John Wayne"	Background offensive	Offensive	Topic	migrants
2984	BRAVOOOOOOOOO. NEKA UM BUDE.TAKO TREBA.	Acceptable speech	Acceptable	Other	migrants
2985	mozda ne ucimo istu istoriju ali mene su ucili da su madjari vama vladali 900 godina.ne vi nad njima	Acceptable speech	Acceptable	No target	migrants
2986	#CRO #OrangeSponsorsYou #CROfans #CROatia #CROatians #CROcomeBackStronger #CROfrance #CRObeauty #CROsea #CROcountry #CROmodric #CROquality #CROanthem #CROplayers #CROgoals #CROpeople #CROmandzukic #CROperisic #CROsubasic #CROcorluka #CROrakitic #CROsrna #CRObadelj #CROstrinic #CROkovacic #CROvrsaljko :) Svi za #CRO <3	Acceptable speech	Acceptable	No target	migrants
2987	Majku ti jebem,jesi ti normalan??I onda se pitate zasto vas ljudi generalno mrze..	Other offensive	Offensive	Commenter	migrants
2988	Sve neke lijepe božje riječi prepune ljubavi... Jebote kakva hrpa zadojenih i indoktriniranih kretena...	Other offensive	Offensive	Other	migrants
2989	Hitler dva	Other offensive	Offensive	Other	migrants
2990	Dreckige Mann in ganz Welt 🌎	Acceptable speech	Acceptable	No target	migrants
2991	U Francuskoj je zakon protiv nošenja burke na snazi od 2010.	Acceptable speech	Acceptable	No target	migrants
2992	Nekome humanitarna nekome osobna katastrofa u cemu jr razliks	Acceptable speech	Acceptable	No target	migrants
2993	Bolesnici su to teski i teski narkomani mamu im jebem bolesnu teroristicku!!!! Sramote Islam!!!! To su izrodi teski!!!!! Jebo im Trump mater da im jebo!!! Amerika ih je stvorila i financirala!!!	Other offensive	Offensive	Other	migrants
2994	Na Flughafen Stuttgart policije kao u prici.setaju se sa dugim cijevima.	Acceptable speech	Acceptable	No target	migrants
2995	Oni su te skolovali ali izgleda da te ipak nisu kultivirali. Ne vrijedjaj neistomisljenike.	Other offensive	Offensive	Commenter	migrants
2996	da ne duzimo dalje,po meni su ugrozena ljudska prava ,jel niko nema prav oda govori nekome kako ce se oblaciti ,bas me briga hoces ti imati mini suknju ili maramu na glavi.	Acceptable speech	Acceptable	No target	migrants
2997	"Nema nikakve veze ko je kaj reko ako Milanovic i Ostojic teraju po svom, njima EU ljepo kesira za te ""izbjeglice"" oni sebi to strpaju u dzep, a nas ko jebe... Narod vi se snadjite kak znate..."	Other offensive	Offensive	Other	migrants
2998	https://www.facebook.com/profile.php?id=100009811099054&fref=ts Ovaj covek mi je omogucio mnogo lagodniji zivot za razliku od onog koji sam ziveo dok na njega nisam naleteo,ja nisam mogao da verujem da tako nesto postoji ali on je me uverio u to i to mnogo puta do sada,saradjujem sa njim oko 4 meseci,i kupio sam dosta utakmica i ni jedna nije pala do sada,a verujem i da nece,to su utakmice velikih kvota koje su 100% sigurne mogu slobodno da kazem to jer se do sada dokazao mnogo puta,zaobidjite prevarante!	Acceptable speech	Acceptable	No target	migrants
2999	Seme vam se zatr'lo-S' LJUBAVLJU :P	Acceptable speech	Acceptable	No target	migrants
3000	To bi Sanader već riješio jednim razgovorom za stolom :)	Acceptable speech	Acceptable	No target	migrants
3001	Trebalo je odmah zatvorit a ne sad nakon 400000 ca su vec u Eu samo u zadnje vrime.	Background offensive	Offensive	Topic	migrants
3002	Hajde Kajin ohladi, jedna čaša manje, 50% razuma više.....dosta je bilo samo tvoje istine i samo u svoju korist - saborsku mirovinu...	Other offensive	Offensive	Other	migrants
3003	Resul S. Mehmedović	Acceptable speech	Acceptable	No target	migrants
3004	"jel znas koliko izbljeglice ima u turskoj, jordan i libanon ? Jel znas kakva je situaciji u libiji ? Ne mogu vjerovati sto citam. I najglupiji koment sto ja cesto cujem je ""mi kad idemo u saudski arabija moramo se pokrivat i nosit marame itd itd "". Jer mozda bi bilo glup s pustiti na istu razinu kao te ekstremisti i zabraniti zena da se obuce kako zele... vecinom zene tko nosi marame i cak burka (osobno sam protiv jer ne vidi se lica) u eu ce te rec da ona je to izabrala protiv taj sustav gdje zena s sudjeluje na izgled, za one sto je vazno je dusu a ne fizicki izgled i tako se smatraju da je to feminizam. Nemojte sve mjesati."	Other offensive	Offensive	Commenter	migrants
3005	Mogu nam popusit obrezanci samo nek dodu	Other offensive	Offensive	Other	migrants
3006	sad ce svi bjezat iz njem u hr	Acceptable speech	Acceptable	No target	migrants
3007	??????????....	Acceptable speech	Acceptable	No target	migrants
3008	Zasto nasa motorizirana pjesadija nije na granici sa madjarskom	Acceptable speech	Acceptable	No target	migrants
3009	Pametan covjek. Treba svi da zatvore grenice i da ih vrate odakle su dosli. Istina je tosu teroristi. Muskarci , zene i djeca. Pa oni zrtvuju dvoje troje djece da bi pobili stotinam nevinih zrtava.	Background offensive	Offensive	Topic	migrants
3010	Stotine terorista ? Milioni odavno cine Europu. Tko je kome prvi kucu srusio i obitelj pobio ? Od kud europljani u Alziru, Tunisu, Etiopiji, Iraku, Siriji.	Acceptable speech	Acceptable	No target	migrants
3011	Vodi ih gosp. Ostojicu sebi doma onda	Other offensive	Offensive	Related to topic	migrants
3012	Pa kako je odmah pogodila najistinoljubljivije novinare.Jednostavno zrace istinom	Other offensive	Offensive	Journalist or medium	migrants
3013	Božena Misoni mi nismo zanimljivi izbjeglicama ali teroristima definitivno jesmo kad vide kako nam je policija nesposobna . Teroristima ide u korist da napadnu manje zemlje i zauzmu teritorij i zamislite kako bi bilo lose kad mi imamo tu nesposobnu policiju da nam upadnu u vojno skladiste	Other offensive	Offensive	Other	migrants
3014	vidi ga išao u njemačku vozi marcedes ajmo i mi	Background offensive	Offensive	Topic	migrants
3015	eto vam vase izbeglice ili azilanti	Background offensive	Offensive	Topic	migrants
3016	Žao ti tvojih vidim..	Other offensive	Offensive	Commenter	migrants
3017	Naravno , tuga i jad , u ovakvim momentima sramota me sto sam dio zapadne licemjerne civilizacije...cijeli jedan narod je unisten i raseljen	Other offensive	Offensive	Other	migrants
3018	Nema nade za nas	Acceptable speech	Acceptable	No target	migrants
3019	zbog ovaki imamo sad problema.arapi vole europljanke,nabiju im burku na glavu,napravi 5 ero djece i evo ga imaju sva prava.nista novo,sve sam vidio u inozemstvu	Background offensive	Offensive	Topic	migrants
3020	Islam nema nista zajednicko s njima i njihovim postupcima. Sve sto oni rade je zabranjeno. ISIL je Islam koliko je KKK krscanstvo.	Acceptable speech	Acceptable	No target	migrants
3021	https://youtu.be/x-d2T29dNMY	Acceptable speech	Acceptable	No target	migrants
3022	Ja da sam neobrazovan? Pa ja sam zavrsio fakultet	Acceptable speech	Acceptable	No target	migrants
3023	nek oni daju pare za izbjeglice onda, a ne porezni obveznici. imamo dovoljno nasih kojima treba pomoc...	Acceptable speech	Acceptable	No target	migrants
3024	najbolje da se mi vratimo nazad u hr 😂😂😂😂 dok jos nismo poginuli negdje	Acceptable speech	Acceptable	No target	migrants
3025	Tena Krznarić	Acceptable speech	Acceptable	No target	migrants
3026	Dražen Svrtan,pazi ti da ne naletiš na minu sa tim vozilima,što ti radiš u Iraqu? Ili glumiš nekog vojnika?	Other offensive	Offensive	Commenter	migrants
3027	Ova EU demokracija vrlo brzo će iznjedriti nekog novog Hicu, samo što će sada biti druga meta. To nam je neminovno inače će eu izgubiti identitet	Acceptable speech	Acceptable	No target	migrants
3028	Gorane da si samo malo pametnji mogao bi biti konj	Other offensive	Offensive	Commenter	migrants
3029	Marko Katic	Acceptable speech	Acceptable	No target	migrants
3030	Izabella Skoro ja sad htjela ic kad zatvoren😠	Acceptable speech	Acceptable	No target	migrants
3031	Naši dragi susjedi Mađari odavno zaboravili što je učinjeno 1956.godine za njihov narod koji je bježao iz zemlje(Orban bio mlad pa se ne sjeća ili namjerno zaboravio)!	Acceptable speech	Acceptable	Other	migrants
3032	Dobro jutro Hrvatska. Budi se.	Acceptable speech	Acceptable	No target	migrants
3033	Smrad brzo pobrisao svoje statuse al nema veze ostalo sve zabilježeno u redakciji	Other offensive	Offensive	Commenter	migrants
3034	Koliko pokvarenih ljudi sa ruznim komentarima.Jadni ste	Other offensive	Offensive	Commenter	migrants
3035	Podrška Barbari!	Acceptable speech	Acceptable	No target	migrants
3036	S obzirom da su te kratkom najavom uspjeli nagovorit da klikneš na video, očito da su uspjeli u svom poslu :)	Acceptable speech	Acceptable	No target	migrants
3037	Sta ih je trebalo dočekati? Ne razumijem zaista	Acceptable speech	Acceptable	No target	migrants
3038	Nažalost, Samire ja svoje volim a sve drugo poštujem .	Acceptable speech	Acceptable	No target	migrants
3039	Sve zavisi sta ocekuju?	Acceptable speech	Acceptable	No target	migrants
3040	Foliraju	Background offensive	Offensive	Topic	migrants
3041	trazili ste i gledajte ..	Other offensive	Offensive	Related to topic	migrants
3042	A jbga i onda kad vam.kresne neki samokiller i raznese jos sa sobom ko zna koliko ljudi onda kukanje na tisuce ih dolazi i samo muski di koje djete i zena mogli su vec vraga zaustavit da su teli samo vracaj nazad sve u k....	Background offensive	Offensive	Topic	migrants
3043	mamu vam jebem francusku	Background offensive	Offensive	Other	migrants
3044	sto hitnije zatvorit i ispraznit drzavu od izbjeglica	Background offensive	Offensive	Topic	migrants
3045	Granica je već trebala biti zatvorena	Background offensive	Offensive	Topic	migrants
3046	Aj brzo uzmi bananu i nazad u kavez...retardu	Other offensive	Offensive	Commenter	migrants
3047	Ja od pocetka izbjeglicke krize govorim da trebaju grcka i rumunjska zatvorit granicu	Background offensive	Offensive	Topic	migrants
3048	https://www.facebook.com/media/set/?set=a.520353094783341.1073741868.259281680890485&type=3	Acceptable speech	Acceptable	No target	migrants
3049	kretenu isis je preuzeo odgovornost	Other offensive	Offensive	Commenter	migrants
3050	Šta je Kajinu, da ne misliš i obalu mora ogradit, ostavi se čorava posla jer Hrvatska nikad neće bit ograđena, mi imamo more a oni koji dižu ogradu i ostat će i njoj	Other offensive	Offensive	Other	migrants
3051	Dobro dosli u pakao nite ni trebali dolaziti.Nismo vas ni zvali.Jedino mozda ovi iz indexsa.A oni su vam glavni krampusi u paklu.	Background offensive	Offensive	Topic	migrants
3052	Jebes london	Inappropriate	Acceptable	No target	migrants
3053	Ipak malo prekasno ...	Acceptable speech	Acceptable	No target	migrants
3054	Zasto ne mogu prijaviti profil ovog abdulaha??	Acceptable speech	Acceptable	No target	migrants
3055	bas ljepo sad ce te iste bombe pobiti djecu,obitelj itd...ali samo naprijed idemo u svijetlu buducnost	Acceptable speech	Acceptable	No target	migrants
3056	E boze budala ajd sto se jezika uredu ali zabrana vjere koji je to idiotizam evo rata	Other offensive	Offensive	Other	migrants
3057	Recimo da hoće ,pitanje za vas ako su to znali zašto nisu spriječili tu priču na njezinom izvoru nego su svi čekali da se prelije ?	Acceptable speech	Acceptable	No target	migrants
3058	Kakvi ste to vi ljudi !??Radim s izbjeglicama ovdje u Frankfurtu i mogu reci da dosta njih ima psihicke posljedice uslijed svega prezivljenog.Unatoc tome, jako su svi uredni i svakim danom sve bolje barataju njemackim, doista se trude prilagoditi, bar vecina njih.A oni ne prilagodjeni mahom su vraceni.Ti ljudi jednostavno su zeljni mira i normalnog zivota, kao i svaka druga normalna osoba !	Acceptable speech	Acceptable	No target	migrants
3059	sto vi ne izvjestavate o incidentu u Slavonskom brodu koji su imali prije dan-dva sa imigrantima?zasti to krijete id javnosti da nam napadaju policiju nozevima i probijaju ograde?kako je krenulo za koji dan gradani nece smjet hodati ulicama svoje drzave slobodno za koju su ocito mnogi uzalud zivot dali	Background offensive	Offensive	Topic	migrants
3060	udri po njima to nisu izbjeglice. Štose bahate po tuđoj zemlji a iz svoje su pobjegli umjesto da ratuju	Background offensive	Offensive	Topic	migrants
3061	Strasno, da 7 muskaraca nemoze oteti sjekiru i ubiti ga sa istom. Kakvi su to ljudi majko moja.	Other offensive	Offensive	Other	migrants
3062	Bravo!!	Acceptable speech	Acceptable	No target	migrants
3063	Vlada je nesposobna	Other offensive	Offensive	Other	migrants
3064	I stare ljude	Acceptable speech	Acceptable	No target	migrants
3065	Pa zar postoji veci pakao od srbije...	Acceptable speech	Acceptable	Other	migrants
3066	.................... A jel bu zabranjen i brak ..................... izmedju muslimanke koja nosi burku i krscana koji ni obrezan ..................... O:) .....................	Acceptable speech	Acceptable	No target	migrants
3067	Koliko ima mrtvih na jednoj i drugoj strani....?	Acceptable speech	Acceptable	No target	migrants
3068	vodi si ih doma,jucer si govorio kako je sve pod kontrolom..	Other offensive	Offensive	Related to topic	migrants
3069	a kaj su oni očekivali........na silu se ugurali u drugu državu,prije toga isto tako na silu prošli kroz više država i sad bi da ih tamo čeka stan,posao i služavke u kratkim kikljicama i halterima,po mogućnosti nevine	Background offensive	Offensive	Topic	migrants
3070	A ako ban ustane???!	Acceptable speech	Acceptable	No target	migrants
3071	Malo je 150 eura. Barem 1.000 eura za glupost I primitivizam.	Background offensive	Offensive	Topic	migrants
3072	Ma sve izbjeglice poslati za Ameriku oni su krivi za njihovu sudbinu !	Other offensive	Offensive	Other	migrants
3073	where did they actually but them?	Acceptable speech	Acceptable	No target	migrants
3074	Nek suci ga lagano popu...	Acceptable speech	Acceptable	No target	migrants
3075	De stvarno smjestiš ih na određeno pružiš im pomoć u granicama svojih mogućnosti i oni sada tu izmišljaju neke gluposti. Što su oni htjeli hotel s 5 zvjezdica, mislim da su ove neke manipulacije	Background offensive	Offensive	Topic	migrants
3076	a jesi glup	Other offensive	Offensive	Commenter	migrants
3077	Dragi Trump izbjeglice su produkt vasih ratovanja i crpljenja sirovina njihovih drzava...sad fino budite covjek pa im svima ponudite drzavljanstvo americko i besplatno gorivo godinu dana...	Other offensive	Offensive	Other	migrants
3078	"Danijel Muter 60 % HDZ-""ovca"" je bilo sa partijskom knjižicom. To što su promijenili odijelo ne znači da su promijenili karakter. Ne jebu me stranke ali mi je pun k.... HDZ i SDP te svih ostalih ""demokratskih stranaka"". Nama treba jedan predsjednik jer ova demokracija nas sve previše košta, od plaća i subvencija saborskim zastupnicima, te financiranje iz buđeta svih stranaka. Skupo nas košta demokracija koja pravi razdor među jednim narodom. Sav novac koji je pokraden i dat u ruke demokracije kroz plaće, subvencije, financiranje stranaka i udruga baćen je novac, mi bi bili bogati da nema te gamadi. Bili bi mali Švicarci."	Other offensive	Offensive	Other	migrants
3079	Pa nek su na granicama i mi smo clanica Nato-a pa nek napadnu ,napasce clanicu Nato-a,,,malo morgen kad bi smjeli,,,Sve cine da isprovociraju Hrvatsku vladu ,tko zna mozda je sa njima Karamarko u dosluhu tko zna sto im je obecao	Acceptable speech	Acceptable	No target	migrants
3080	ILUZIJE neupucenih.Samo prevara naivnih.Zar nije dovoljno sto si spasio glavu?Imam razumjevanja ali gdje je svijest da si pobjegao od rata a kad on zavrsi da ces se vratiti.Med i mlijeko postoji samo u praznim glavama.	Background offensive	Offensive	Topic	migrants
3081	Ostat će poznata kao žena koja je uništila europu za par godina možda joj i sude.Popustila pritiscima Amerike, bez obzira na sve htjeli mi priznat ili ne gotovo je za EU a i mi smo tu.	Other offensive	Offensive	Related to topic	migrants
3082	Da se mene pitalo ni jedna nebi prošla	Background offensive	Offensive	Topic	migrants
3083	i svako jutro ih vidim prid katolickim Caritasom,dodju po paker rize,paste,mlika,ulja...a kad dobiju onda pljunu isprid crkve	Background offensive	Offensive	Topic	migrants
3084	sve to dobro oni smisljaju samo da plase narod i ostanu na pozicijama..	Other offensive	Offensive	Other	migrants
3085	Hmmmm,......znaci nema razlike u vama....musliman je musliman ovaj ovdi ili onaj tamo.....vi ste dokazano i potvrdjeno bolestan narod......	Background offensive	Offensive	Topic	migrants
3086	Laku noć ti želim,pokušavao sam ti objasniti neke stvari ali očito uzalud,svako dobro tebi i tvojima od srca ,pokušaj voljeti a ne mrziti jer mržnja samo privlači mržnju a ljubav ,ljubav ;-)	Acceptable speech	Acceptable	No target	migrants
3087	Davor svaka cast skuzio si	Acceptable speech	Acceptable	No target	migrants
3088	smijace se oni dok se ne pocne desavat u pravu si	Acceptable speech	Acceptable	No target	migrants
3089	....................... AAAAAAAAAAAAAAAAA ......................... obavezno pored njemacke etike ...................... i njemacku blisku povijest ...................... i po ugledu na generala Patona ...................... sve muslimane potrpati u autobuse na kruzni obilazak bivsih koncentracionih logora ..................... da vide ljudi .................... i zene s burkama ....................... sto je njemacka kultura i etika ....................... O:)	Other offensive	Offensive	Other	migrants
3090	Vi iz 24h kao da ste vidili zapaljen fitilj koji dogorijeva....Sranje..	Other offensive	Offensive	Journalist or medium	migrants
3091	mimohod na granicu pa da vidimo kolko bu ih ostalo tam	Other offensive	Offensive	Other	migrants
3092	U Sloveniju s njima	Background offensive	Offensive	Topic	migrants
3093	ISIS je djelo Amerike i Izraela ,ISIS nemoze nista sam bez potpore veliki igraca ,a da hoce doci da se stoke nalemamo!	Other offensive	Offensive	Other	migrants
3094	Pa donio bi ih ti vjetar i pod tvoj nos konju pa bi i ti crkavo zajedno sa njima...bas si mozak	Other offensive	Offensive	Commenter	migrants
3095	Šta je to za našu budaletinu, on će to zubima pojest.	Other offensive	Offensive	Other	migrants
3096	Da su indijanci znali za beton u najezdi mu predaka vjerujem da bi gradili zidove da sprijece skota da se rodi	Other offensive	Offensive	Other	migrants
3097	"Ovaj, ""sveznajuć"" Damir Kajin, izgubio je tlo pod nogama u Istri. Zadnjih mjeseci iživljava se nad izbjeglicama."	Other offensive	Offensive	Other	migrants
3098	Stravičnih? Pre bih rekao da su francuzi monstrumi koji pod okriljem NATO snaga bombarduju i ubijaju već desetinama godina po alžiru, iraku, siriji, libiji, srbiji itd. U drugom svetskom ratu su raširenih ruku dočekali naciste ;)	Other offensive	Offensive	Other	migrants
3099	E da ti bar dođe pravi i digne te u zrak...dvije budale manje jednim udarcem	Other violence	Acceptable	Commenter	migrants
3100	Mozda i najbolje ahahaha	Acceptable speech	Acceptable	No target	migrants
3101	Naravno to je u redu, tamo gdje zivis trebas se prilagidit i drzat se pravila i kulture te zemlje jer te ona hrani, a u svojoj kuci radi sto hoces. Ako nemozes prihvatiti kulturu zemlje gdje zivis odi.	Background offensive	Offensive	Topic	migrants
3102	jebala ih osuda. Puno poginulima znači da su čelnici isudili napad	Inappropriate	Acceptable	No target	migrants
3103	Mislim da se to čini da se umanji terorizam od strane ISIL-a ...do sad su bili svi tolerantni prema nošnji burki i poštovale su se sve vjere(Kur-an,Biblija)Ali nema ni u jednom ni drugom zapisano da se ubija nevin narod..Krivi su radikalni Islamisti za razne incidente pa ispaštaju pošteni Muslimani..Ja osobno nemam ništa protiv nikakve nošnje samo treba poštovati zemlju koja ga hrani..Otišli su iz pakla i opet prave pakao mislim na pojedince.	Acceptable speech	Acceptable	No target	migrants
3104	Sta se desilo	Acceptable speech	Acceptable	No target	migrants
3105	A gdje su sad oni koji su Hrvate prozivali ksenofobima. Haha	Acceptable speech	Acceptable	No target	migrants
3106	ništa sad se nek vratiju natrag hahha	Background offensive	Offensive	Topic	migrants
3107	hehehe da nisu rvacko cvijece ko ti?	Other offensive	Offensive	Commenter	migrants
3108	Svaka vjera i religija mogu biti zlo ako se kroz nju propagira ekstremizam.......i katolici su ubijali i ubijaju u ime kriza....Vjera i religija su dva razlicita pojma,ali iskljucivo i dva glavna krivca sto covjecanstvo uvijek naginje ka istrebljenju.....Nije bitno dal si musliman,krscanin,zidov.....vazno je da nisi budala....	Inappropriate	Acceptable	No target	migrants
3109	Treba biti sretan i zahvalan sto mu vise bombe ne padaju po glavi o sto ima za jesti...dok nasi ljudi lete van iz stanova,spavaju po kolodvorima i kopaju po kantama za smeće!!!	Background offensive	Offensive	Topic	migrants
3110	Nis ti tamo?	Acceptable speech	Acceptable	No target	migrants
3111	Na ljeto im treba minsko polje postaviti	Background violence	Acceptable	Topic	migrants
3112	Sta to susjedi prave logor od svoje zemlje	Acceptable speech	Acceptable	No target	migrants
3113	Danijel Muter Merkel jebeno sa svima. Ova regija upija Nijemci glupe neprijatelje.	Other offensive	Offensive	Related to topic	migrants
3114	Zbog duzine hrvatske granice mislim da je nismo u mogucnosti zatvoriti jer izbjeglice ce pronaci rupu i opet ce ulaziti. S druge strane pitanje je li nasa policija sposobna to odradit da se zatvori granica..jedino reci kinezima da posalju malo kineskog zida	Background offensive	Offensive	Topic	migrants
3115	Sad če Angela da probere šta im može koristiti.... ostali neka se nadaju brzom povratku!!	Background offensive	Offensive	Topic	migrants
3116	vjerovatno vojska ima kolektivni godisnji odmor , odose na more	Acceptable speech	Acceptable	No target	migrants
3117	Mađari imaju legitimno pravo na taj potez i ja ih podržavam.Mi Hrvati zaboravljamo koliko su Slavonaca i ostalih naših oni primili za vrijeme rata.A to šta ih naši idioti iz vlade puštaju to je naš problem.Zna se zašto je Orban digo zid.Zato jer su ulazili ilegalno i nisu se htjeli evidentirati.Bravo Orban.	Background offensive	Offensive	Other	migrants
3118	Radio sam 3 godine u Austriji,kome ne paše ima Balkan? Tko hoće šerijat,ima Iran? Tko želi živjeti u Austriji neka poštuje njene zakone.Tamo se žene ne zamataju u vreće dok muž jede burek na klupi! Najbolje da kamenuju žene kao u Afganistanu!	Background offensive	Offensive	Topic	migrants
3119	Sta ce da rade sa svima ovima sto su vec u evropi zbog tih ludaka ja se bojim i zivim u strahu 😡😡😡😡😡😡	Background offensive	Offensive	Topic	migrants
3120	Strasno da dozivitte i vi pa da vidite	Acceptable speech	Acceptable	No target	migrants
3121	Sta je ovde normalno?Gde su ljudska prava ,sta hoces reci da je u redu da ti meni govoris sta cu obuci?	Other offensive	Offensive	No target	migrants
3122	Je li to predsjednica dogovorila u nedavnom posjetu?	Acceptable speech	Acceptable	No target	migrants
3123	Trampe budi car i zabrani slovencima ulaz :-D :-D :-D ovoj tvojoj ionako se jebe samo za tvoje pare pa ti je put slobodan :-D yes u can again :-D	Background offensive	Offensive	Other	migrants
3124	HAHAHAHAHAHAHAHAHAHAHAHAHH.. JEB'O VAS JOŠKO JORAS U GUZICE BARBARSKE. A A A A A J J J J J J M M M M M M M O O O O O O O O O O O?!? HAHAHAHAHA..	Other offensive	Offensive	Other	migrants
3125	haha neka	Acceptable speech	Acceptable	No target	migrants
3126	Bravo.....!	Acceptable speech	Acceptable	No target	migrants
3127	več u startu veličaju alaha . pa neka im alah pomogne tamo gdje siu bili	Background offensive	Offensive	Topic	migrants
3128	Kazes da sam slijepa a ti si ta koja prihvaca istinu onako kako ti odgovara a ne kakva je ona doista. Prvo se raspitaj imaju li ti LJUDI razloga da tako reagiraju. Jesu li gladni, jesu li zedni, jesu li iscrpljeni, jesu li razocarani??? Nekad je zaista tesko vidjeti cijelu sliku, zar ne?	Other offensive	Offensive	Commenter	migrants
3129	Ne zene oni stranjkinje i bijele zene. Ne druge nacije osim arapa.. Ne krscane. Oni se zene kada njhova familija odluci kada i koga.. ako niste znali. Sve je aranzirano. Bio ljecnik ili radnik... sve na isti kalup.	Background offensive	Offensive	Topic	migrants
3130	Napokon netko pametan da oce vrag odniti ovu bagru od vlade	Other offensive	Offensive	Other	migrants
3131	Sta kaj,saljite ih Slovencima	Acceptable speech	Acceptable	No target	migrants
3132	Izazivanje:)	Acceptable speech	Acceptable	No target	migrants
